tweet,sentiment
"['mempermasalahkan', 'sih', 'ulasan', 'endorse', 'suka', 'kesal', 'klaim', 'produk']",1
"['kakak', 'lipni', 'kebanyakan', 'produk', 'cocok', 'cocok', 'produk', 'cocok', 'cocok', 'skincare', 'menunggu', 'ulasan', 'kakak', 'lipni', 'ketawa']",1
"['lift', 'sanders', 'sih', 'asli', 'beli', 'produk', 'ulasan', 'cantik', 'vlog', 'bilang', 'bagus', 'ocehan', 'ocehan', 'ocehan', 'pas', 'banget', 'menemukan', 'konten', 'lift', 'ketawa', 'anjir', 'jujur', 'banget', 'beli']",1
"['marry', 'angeline', 'seburu', 'terbaik', 'banget', 'ngereview', 'produk', 'jujur', 'ulasan', 'bener', 'bener', 'gila', 'sih', 'keren', 'banget']",1
"['mary', 'angeline', 'stnya', 'penyampaian', 'enak', 'banget', 'berbagi', 'kawan', 'detail', 'bertele-tele', 'telegram', 'cocok', 'jujur', 'endorse', 'seburu', 'terbaik', 'banget', 'heran', 'tidak yakin']",1
"['tergoda', 'endorse', 'selebgram', 'artis']",1
"['endorse', 'beneran', 'enak', 'banget', 'segar', 'banget']",1
"['mencari', 'haircare', 'cocok', 'menemukan', 'lebih baik', 'ganti', 'gampang', 'termakan', 'ulasan', 'iklan', 'mencari', 'produk', 'cocok', 'coba', 'rambutmu', 'seumur', 'kaget', 'bagus']",1
"['dikembalikan', 'pengirim', 'endorse', 'tujuannya', 'dirasakan', 'berdasarkan', 'pengalaman', 'penggunaan', 'produknya', 'jujur', 'dikembalikan', 'pendengar', 'percaya']",1
"['dangkal', 'skintoneku', 'nuansa', 'pas', 'skincare', 'kering', 'usia', 'ikutan', 'kloplah', 'skincare', 'produk', 'ulasan', 'terjangkau', 'sayang', 'banget', 'heran', 'sayang']",1
"['jaket', 'bagus', 'terjangkau', 'lucu', 'beli', 'sih', 'keranjang', 'ketawa', 'udah', 'ulasan', 'shani', 'langsung', 'tepercaya']",1
"['seburu', 'pokoknya', 'terjangkau', 'melembapkan', 'kering', 'geser', 'bersih', 'banget', 'menghapus', 'mascara', 'oke', 'banget', 'omong', 'botolnya', 'ketemu', 'segini', 'kresek', 'dibuang', 'ibunda', 'cepat']",0
"['grup', 'cocok', 'berjerawat', 'parah', 'moist', 'ganti', 'serum', 'doang', 'bener', 'perhatikan', 'bahan', 'ulasan', 'netizen', 'endorse', 'lucu', 'coba', 'bersinar', 'maker', 'toner', 'exfo', 'maju', 'nyerah', 'sedih']",0
"['udah', 'tonton', 'menggeram', 'hawa', 'endorsement', 'kencang', 'udah', 'bener', 'percaya', 'influencer', 'tonton', 'konten', 'produk', 'sih', 'terbaru', 'tertawa']",1
"['klik', 'link', 'bio', 'endorse', 'klik', 'klik', 'tertawa']",1
"['endorse', 'trik', 'pemasaran', 'jerinxsid']",1
"['iyak', 'haiz', 'endorse', 'skincare']",0
"['buhari', 'kinsmen', 'daura', 'endorse', 'yahaya', 'beli', 'sayang', 'seburu', 'terbaik', 'choice', 'oleout', 'vice', 'presiden', 'osinbajo', 'xavi', 'baju', 'zidan', 'kayu', 'manusia', 'tenang', 'lindungi', 'inec', 'tinggal', 'rinu', 'wallahu', 'carrick', 'vampir', 'gaada', 'apga', 'femi', 'memutuskan']",1
"['tunggu', 'influencer', 'bestie', 'biar', 'edukasi']",1
"['merek', 'terkenal', 'masak', 'gratis', 'kontener', 'berbulu', 'bayar', 'influencer', 'buzzer', 'mahal']",1
"['endorse', 'mematikan', 'kolom', 'balasan', 'niat', 'jualan']",1
"['endorse', 'mulu', 'uang', 'anggaran', 'hidup', 'italia', 'anak', 'kayaknya']",1
"['ulasan', 'bareng', 'sayang', 'kayaknya', 'genjotnya', 'nganan', 'sayang', 'gayanya', 'sih']",1
"['banget', 'paham', 'banget', 'heran', 'netizen', 'senang', 'dijunjung', 'memasukkan', 'endorse', 'ya']",1
"['menunggu', 'endorsement']",1
"['ya ampun', 'gapernah', 'berpakaian', 'kamera', 'vlog', 'gabung', 'iya', 'syuting', 'endorse']",0
"['beli', 'endorse', 'rachelvennya']",1
"['atasan', 'bingung', 'selebgram', 'lupa']",0
"['endorse', 'fadiljaidi', 'fadiljaidi']",1
"['menyapa', 'kakak', 'gabung', 'gabung', 'kerja', 'influencer', 'persusahaan', 'persyaratannya', 'melampirkan', 'sim', 'ktp', 'tanda', 'tangan', 'aman', 'terima kasih']",0
"['endorse', 'pacar', 'tanggung']",1
"['endorse', 'nih']",1
"['riss', 'terpaksa', 'webinar', 'endorse', 'cpcp', 'kdgg', 'proyek', 'gtt', 'gausah', 'diam']",0
"['menunggu', 'kakak', 'ayu', 'semoga', 'lancar', 'bisnis', 'butuh', 'dukungan', 'endorse', 'heran', 'kakak']",1
"['persoalannya', 'rezim', 'shortfalls', 'pengutang', 'endorsement', 'berita', 'pendukung', 'ucapan', 'global', 'diplomasi', 'dipakai', 'kasihan', 'genius', 'heran', 'endorsement']",1
"['dikiri', 'barang', 'endorse', 'pakaian', 'unboxing', 'norak']",0
"['habis', 'dibeli', 'influencer', 'hafiz', 'member']",1
['endorse'],1
"['kakak', 'shya', 'pikiran', 'kakak', 'pikir', 'berbayar', 'mempromosikan', 'basekun']",1
"['sabar', 'daftar', 'cek', 'manapun', 'menaikkan', 'diremehkan', 'koin', 'meme', 'merekomendasi', 'menaikkan', 'endorse', 'elon', 'kesturi', 'pas', 'rupiah']",1
"['mengherankan', 'heran', 'endorse', 'foto', 'onten', 'mengerti']",1
"['endorse', 'kakak']",1
"['endorse', 'miras']",1
"['video', 'endorse', 'nunjukkin', 'gedung', 'kesenangan', 'kesal', 'banget', 'asli', 'lihatnya', 'ketawa']",1
"['doa', 'cepeg', 'endorse', 'ya', 'kena', 'endorsan', 'terkibul']",1
"['biar', 'ulasan']",1
"['mengurus', 'endorse', 'kakak', 'numpang', 'rumah']",1
"['ketawa', 'parsah', 'magang', 'gratis', 'susah', 'mencari', 'berbayar', 'nyesel', 'magang', 'gratis', 'kerja', 'rodi', 'jobdesk', 'ditambah', 'ganda', 'pekerjaan', 'buka', 'berbayar', 'mempromosikan', 'akun', 'acara', 'berbayar', 'modal', 'ditambah', 'sponsor', 'menggaji']",1
"['endorse', 'dibayar']",1
"['endorse', 'umkm']",1
"['heran', 'endorse', 'jokowi', 'parsah', 'laris', 'manis']",1
"['endorse', 'lontong', 'gimana', 'kakak']",1
"['endorse', 'kolaborasi', 'merek', 'kacamata']",1
"['kayaknya', 'endorse']",0
"['itukan', 'sepatutnya', 'rubrik', 'khusus', 'pasaran', 'gegara', 'gegara', 'endorse']",0
"['endorse', 'channel', 'nun']",1
"['ayo', 'viralkan', 'viral', 'habis', 'endorse']",1
"['endorse', 'hati']",1
"['seumur', 'hidup', 'dddd', 'kedengerannya', 'endorse', 'smth', 'beneran', 'rugi', 'sih', 'beli', 'pas', 'banget', 'alat', 'bener', 'ilustrasi', 'doang']",1
"['cocok', 'menerima', 'endorse']",1
"['liga', 'wakanda', 'parsah', 'kontrak', 'klub', 'main', 'main', 'gaji', 'lancar', 'endorse', 'meningkat']",1
"['iyak', 'apalgi', 'endorse', 'pasar']",0
"['tertawa', 'iya', 'maksudkan', 'heran', 'cantik', 'endorse', 'heran', 'manfaatkan', 'positif', 'heran']",1
"['influencer', 'seblak', 'pesisir', 'menggelikan']",0
"['halo', 'kakak', 'cari', 'ulasan', 'makanan', 'kucing', 'menemukan', 'benang', 'makanan', 'mencicipi', 'makanan', 'ulasan']",1
"['endorse', 'pemutih', 'kakak', 'biar', 'cerah']",1
"['kayaknya', 'bahan', 'endorse', 'udah', 'habis', 'konten', 'tunggu', 'endorse', 'toko']",0
"['ya', 'tae', 'menerima', 'pepero', 'jajan', 'coklat', 'endorse', 'artis', 'koreksi']",1
"['bonus', 'endorse', 'kos', 'turun']",1
"['mengaduh', 'endorse', 'nih', 'tarif', 'abang']",1
"['bisnis', 'endorse', 'negara', 'didukung', 'aturan', 'mewajibkan', 'gurih', 'uang']",1
"['endorse', 'ferdinand', 'lupa', 'suruh', 'berpakaian', 'daster']",0
"['kasihan', 'kenalan', 'endorse']",1
"['kasih', 'endorse', 'menyapa']",1
"['iyak', 'endorse', 'bilang']",0
"['pinkrabbit', 'wajib', 'endorse', 'sih']",0
"['pakmuh', 'disuruh', 'ikutan', 'endorse', 'menggelikan']",0
['endorse'],1
"['gapapa', 'memanggil', 'meramaikan', 'endorse']",1
"['mohon', 'doa', 'sahabat', 'bismillah', 'belgrade', 'jalur', 'endorsement']",1
"['udah', 'proses', 'mobil', 'gampang', 'endorse', 'kendaraan', 'pilpres', 'percaya diri', 'berpakaian', 'prestasi', 'pribadi']",1
"['followers', 'harga', 'buka', 'endorse', 'nih', 'diam', 'diam']",1
"['kejar', 'cukong', 'duluan', 'biar', 'endorse', 'donasi']",1
"['dingin', 'kulkas', 'ulasan']",1
"['selebspace', 'bantu', 'umkm', 'endorse']",1
"['dibantu', 'mempromosikan', 'endorse', 'endorse']",1
"['gaji', 'lancar', 'endorse', 'badag', 'sakit', 'maraneh', 'main', 'kakak', 'goblok']",0
"['abi', 'endorse']",1
"['iya', 'ketawa', 'pas', 'endorse', 'baju', 'syar', 'detail', 'angkat', 'roknya', 'jaim']",1
"['mengaduh', 'abi', 'parsah', 'endorse', 'antimo', 'maaf']",1
"['heehh', 'video', 'endorse', 'rupa']",1
"['celebrity', 'parsah', 'endorse', 'jual', 'rumah']",1
"['banget', 'shanitizen', 'garis', 'keras', 'tertawa', 'mood', 'banget', 'racun', 'endorse', 'anjir', 'barang', 'dipakai', 'ulasan', 'sedetail']",1
"['iya', 'aneh', 'banget', 'udah', 'terkenal', 'endorse', 'produk', 'model', 'produk', 'iya', 'artis', 'endorse']",1
"['udah', 'terlanjur', 'artis', 'netizen', 'bangga', 'merek', 'lokal', 'endorse', 'ketawa', 'kayaknya', 'pekerjaan', 'mulus', 'indonesia', 'orang', 'indonesia', 'bangga']",1
['endorse'],1
"['menggelikan', 'bismillah', 'buka', 'endorse']",1
"['quotenya', 'influencer', 'background', 'berantah', 'berantah']",1
"['yuk', 'endorse', 'sarung', 'gajah', 'duduk', 'wadimor']",1
"['menutupi', 'merek', 'heran', 'endorse']",1
"['merek', 'enhypen', 'endorse', 'shopee']",1
"['endorse', 'sih', 'akun', 'khusus', 'endorse']",1
"['bergema', 'sampinganku', 'endorse', 'kakak']",0
"['tertawa', 'iya', 'pas', 'endorse', 'kemarin', 'banget']",1
"['tips', 'mengadakan', 'opfol', 'bersyarat', 'disuruh', 'berbayar', 'mempromosikan', 'ikuti', 'facebook']",1
"['endorse', 'ambil', 'bahagia', 'bawa', 'ribet']",0
"['bener', 'ulasan', 'hotel', 'dicari', 'biar', 'nyesel', 'pokoknya', 'bagus', 'reviewnya', 'biar', 'uang', 'terbuang', 'menyegir', 'sayang', 'beli', 'produk', 'kosmetik', 'korea', 'direkomendasikan', 'menyegir']",1
"['mengejek', 'endorse']",0
['endorse'],1
"['kakak', 'susu', 'endorse', 'sedap']",1
"['doi', 'kardus', 'iyek', 'ketawa', 'habis', 'endorse', 'coca', 'cola']",1
"['pot', 'rencananya', 'menawari', 'novita', 'pacaran', 'purnomo', 'endorse']",1
"['endorse', 'niat', 'tulus', 'endorse', 'post', 'doang', 'berasa', 'beda']",1
"['nih', 'orang', 'endorse', 'pemilik', 'akun']",1
"['omong', 'pon', 'vaksin', 'antre', 'endorse', 'cetak', 'kartu', 'vaksin']",0
"['diam', 'hadeh', 'endorse']",0
"['lihat', 'musim', 'lampard', 'kekeh', 'mainkan', 'dingin', 'reece', 'james', 'ikutan', 'perform', 'banget', 'kayak', 'heran', 'ole', 'maguire', 'shaw', 'tuchel', 'masuk', 'langsung', 'alonso', 'azpilicueta', 'dikasih', 'kesempatan', 'main', 'alhasil', 'perfor']",1
"['endorse', 'sepabrik', 'lupa', 'mengirimkan', 'cimory', 'dus']",1
"['anjir', 'suka', 'banget', 'lihat', 'endorse', 'ketawa']",1
"['endorse', 'melewati', 'sama sekali', 'mood', 'banget', 'asli', 'hajahahshshdhhddhdh']",1
"['selebgram', 'jongho']",1
"['tanda', 'tanda', 'dokter', 'bijak', 'tuit', 'seksi', 'mengambil', 'profesional', 'influencer', 'paham', 'netizen', 'marah', 'influencer']",0
"['endorse', 'jul']",1
"['kayak', 'mast', 'influencer', 'hai']",1
"['amin', 'hadeh', 'semoga', 'beneran', 'endorse']",1
['endorse'],1
"['langsung', 'heran', 'kejadian', 'perempuan', 'berlemak', 'badannya', 'doang', 'kebentuk', 'otot', 'influencer', 'kakak', 'jadikan', 'panutan', 'tips', 'trik', 'bernilai', 'orang', 'tonton', 'konten']",1
"['bismillah', 'endorse']",1
"['jujur', 'nih', 'lihat', 'endorse', 'betah', 'lihat', 'doi', 'doang', 'ketawa']",1
"['iya', 'hshhsshs', 'endorse', 'endorse', 'terima kasih', 'muchie', 'perdana', 'bahagia', 'yuk', 'lupa', 'senyum', 'harinya']",1
"['ngakak', 'endorse', 'nuna']",0
"['angthandi', 'ngo', 'christ', 'influencer', 'cek']",0
"['ramai', 'buka', 'berbayar', 'mempromosikan']",1
"['endorse', 'anjing', 'endorse']",0
"['kasihan', 'vivo', 'ketawa', 'salah', 'endorse', 'orang']",1
"['endorse', 'berempati', 'parsah']",1
"['bayarannya', 'admin', 'endorse', 'cerita', 'artis']",1
"['terbayang', 'luring', 'endorse', 'program', 'program', 'manis', 'banget', 'lihat', 'kecewa']",1
['endorse'],1
"['lihat', 'hilal', 'endorse', 'sih', 'kakak', 'tanda', 'tempatnya', 'suka', 'wisata', 'wisata', 'akun', 'merintis', 'cari', 'followers']",1
"['saran', 'membuka', 'prestasi', 'dicapai', 'bermuncullah', 'politisi', 'kakak', 'partai', 'gila', 'kaya', 'influencer', 'dll', 'seribu', 'janji', 'penghargaan', 'pemain', 'manusia', 'butuh', 'berlatih', 'giat', 'tenang', 'mental']",1
"['tertawa', 'akun', 'endorse', 'tertawa']",1
"['bokep', 'judulnya', 'portofolio', 'beda', 'mengaduh', 'isi', 'video', 'pengajian', 'pembayaran', 'fyp', 'sembarangan', 'tiktok', 'uang', 'heran', 'evaluasinya', 'cocok', 'temanya', 'dll', 'viral', 'uang', 'perjanjian', 'endorse', 'ytb']",1
"['bener', 'banget', 'bener', 'endorse', 'menang']",1
"['endorse', 'produk', 'makanan', 'gila', 'sih', 'lapoti', 'msih', 'berpakaian', 'kontrak']",1
"['pas', 'senyum', 'menampakkan', 'nagitasalvina', 'banget', 'terpaksanya', 'video', 'endorse']",1
"['pas', 'senyum', 'menampakkan', 'nagitasalvina', 'banget', 'terpaksanya', 'video', 'endorse']",1
"['mesti', 'endorse', 'uang']",0
"['bener', 'banget', 'kakak', 'netizen', 'indonesia', 'traveling', 'memegang', 'kamera', 'postingan', 'postingan', 'mencari', 'perjanjian', 'followers', 'endorse']",0
"['gawat', 'udah', 'buka', 'endorse']",0
"['ibu kota', 'teriak', 'teriak', 'diluar', 'cari', 'endorse']",0
"['salah', 'sih', 'revina', 'bawa', 'orang', 'tuanya', 'katro', 'banget', 'influencer', 'lucu']",0
"['bilang', 'nao', 'endorse', 'canda', 'endorse']",0
"['iya', 'endorse']",1
"['selit', 'link', 'orang', 'tekan', 'beli', 'produk', 'ulasan', 'tak mau', 'beli', 'produk', 'perkiraan', 'komisen']",1
"['kakak', 'selebgram', 'disingkat']",0
"['endorse', 'abang']",1
"['bayar', 'rio', 'rio', 'endorse', 'ya', 'heran', 'endorse', 'netizen', 'rugi', 'tenaga']",1
"['gamau', 'dipenggal', 'hasil', 'endorsement', 'tertawa']",1
"['tidak tau', 'ulasan', 'coba', 'produk', 'bismillah', 'gatau', 'terkadang', 'berjerawat', 'cocok', 'gatau', 'pikir', 'memuter', 'otak', 'mengakali', 'biar', 'cocok']",1
"['parsah', 'ngereview', 'berbagi', 'orang', 'beban', 'heran', 'maksudku', 'tanggung jawab', 'hasil', 'reviewnya', 'ulasan', 'kitanya', 'muka', 'berjerawat', 'gegara', 'produk', 'harga', 'heran', 'orang', 'postingan', 'profesional']",1
"['bener', 'besok', 'endorse', 'sarimi']",1
['endorse'],1
"['endorse', 'gamau', 'merek', 'ketawa', 'punyanya', 'kawan', 'ayahanda']",1
"['sebentar', 'iklan', 'pempek', 'endorse', 'fenly', 'fenly', 'mkn', 'pempek', 'enak', 'banget']",1
"['endorse', 'gendong', 'bayi', 'ampun', 'ngakak']",0
"['bosan', 'lihat', 'endorse', 'jaga', 'kehabisan', 'ide']",1
"['diskon', 'endorse', 'minn']",1
"['mengotot', 'tindakan', 'organisasi', 'kacau', 'dibiarkan', 'endorse', 'anies']",1
"['iya', 'murah', 'udah', 'ulasan', 'habis', 'endorse', 'pendapata', 'dibandingkan', 'endorse', 'udah', 'templat']",1
"['endorse', 'alhamdulillah', 'rencana', 'perahu', 'ketinting', 'laku']",1
"['lupa', 'endorse', 'bakpia', 'kakak']",1
"['suka', 'video', 'endorse', 'selesai', 'beli', 'produk']",1
"['ketawa', 'biasalah', 'biar', 'endorse']",1
"['mari', 'transfer', 'endorsement', 'hai', 'kisi', 'melawan', 'mencoba', 'tagar', 'hori', 'hai', 'abi', 'fakta', 'berbicara', 'ambil', 'endorse', 'kotor', 'politik', 'kode', 'tusuk', 'sebel', 'target', 'bicara', 'sch', 'cuek', 'ibunda']",0
"['keanuagl', 'endorse', 'ngakak']",0
"['mantan', 'ketua', 'tim tim', 'cocok', 'menteri', 'perhubungan', 'menteri', 'sosial', 'perundungan', 'memilih', 'endorse', 'beliau', 'pilgub']",0
['endorse'],1
"['cah', 'gaul', 'zaman', 'sekolah', 'followers', 'komandan', 'buka', 'endorse', 'barang']",1
"['terima', 'endorse', 'produknya', 'kakak', 'derry']",1
"['ambil', 'pusing', 'rans', 'dengar', 'disalah', 'podcast']",0
"['mika', 'ajakan', 'kolaborasi', 'endorse', 'fadiljaidi']",1
"['kadal', 'habis', 'kena', 'endorse', 'shopeee', 'shopee', 'ketawa']",1
"['frisian', 'bendera', 'uang', 'katingnya', 'uang', 'menyuruh', 'adek', 'endorse', 'susu', 'ketawa']",1
"['artis', 'pernyataan', 'endorse', 'penyeimbang', 'menyesatkan', 'iya']",1
"['endorse', 'janji', 'jiwa']",1
"['instagram', 'influencer', 'kottt', 'okay', 'jeee']",1
"['beli', 'parsah', 'endorse', 'ketawa']",1
"['namanya', 'endorse']",1
"['takut', 'mahal', 'kakak', 'endorse', 'tim', 'deodoran']",0
"['tere', 'viralkan', 'tuan', 'video', 'jangkrik', 'berkaitan', 'muda', 'mengajar', 'abad', 'mati', 'sebal', 'sebal', 'gaya', 'hai', 'angsuran', 'chakkr', 'mei', 'badi', 'badi', 'endorsement', 'kereta', 'hai', 'kabi', 'bercanda']",1
"['sebentar', 'endorse', 'kakak']",0
"['sumpah', 'tahan', 'lihat', 'igstory', 'jahitan', 'isi', 'endorse', 'tonton', 'lucu', 'banget']",1
"['akun', 'harga', 'followers', 'berpakaian', 'bio', 'endorsement', 'suka', 'aneh']",1
['endorse'],1
"['keren', 'banget', 'tennis', 'konsep', 'pemotretan', 'majalah', 'endorse']",1
"['coba', 'ganti', 'handphone', 'polytron', 'cek', 'endorse']",1
"['iya', 'daru', 'endorse']",1
"['endorse', 'kakak', 'bay', 'dikirim', 'pesan', 'beli', 'dimana']",1
['endorse'],1
"['ulasan', 'kakak', 'ren']",1
"['senang', 'kekurangan', 'bahan', 'endorse']",0
"['endorse', 'kakak', 'panjat sosial']",1
"['endorse', 'kakak', 'panjat sosial']",1
"['iyak', 'bener', 'kanibalisme', 'menggelikan', 'seram', 'pas', 'lihat', 'cuplikan', 'ulasan']",1
"['endorse', 'adem', 'sari', 'nih', 'kayaknya']",0
"['ademsari', 'gaada', 'niat', 'endorse']",0
"['hai', 'pengirim', 'ayo', 'film', 'tanggal', 'film', 'bumi', 'manusia', 'tonton', 'sih', 'sanggup', 'seseru', 'film', 'diskusi', 'bareng', 'film', 'jujur', 'film', 'enak', 'katain']",1
"['halo', 'manis', 'gatau', 'intimidasi', 'segalak', 'heran', 'lembut', 'susu', 'tofu', 'bolu', 'amanda', 'tunggu', 'endorse', 'udah', 'tonton', 'troll', 'kayaknya', 'rewat']",0
"['gaada', 'orang', 'endorse', 'merek', 'cocok']",1
"['biar', 'ramai', 'menaikkan', 'paparan', 'endorse']",1
"['waras', 'beda', 'influencer', 'satunya', 'orang', 'miskin', 'bodoh', 'jelek']",0
"['uang', 'oknum', 'usaha', 'promosi', 'endorsement', 'gratis', 'uang', 'menebak']",1
"['menyapa', 'maaf', 'masuk', 'pribadi', 'mudah', 'dipahami', 'sih', 'cocok', 'banget', 'gaya', 'belajar', 'visual', 'warna', 'warni', 'bosan', 'animasinya', 'setiap hari', 'materi', 'ulasan', 'kilatan', 'kartu', 'bernilai', 'prasangka']",1
"['influencer', 'bola']",1
"['merencanakan', 'memutarkan', 'endorse', 'jerinxsid', 'brx']",1
"['merencanakan', 'memutarkan', 'endorse', 'jerinxsid', 'brx']",1
"['hshshshs', 'sebentar', 'idola', 'endorse']",0
"['sibuk', 'endorse']",1
"['endorse', 'nih', 'neng']",1
"['capek', 'banget', 'endorse', 'tanah', 'abang']",1
"['udah', 'kayak', 'artis', 'endorse']",0
"['ulasan', 'abang']",1
"['langsung', 'endorse', 'mantap', 'heran']",1
"['kode', 'panggilan', 'endorse', 'gub']",0
"['ulasan', 'pagub', 'lempernya']",1
"['sadar', 'bisnis', 'tuduh', 'covid', 'sepatutnya', 'konten', 'anggap', 'endorse', 'gratis']",1
"['endorse', 'gratis', 'kakak', 'kasih', 'rendang']",1
"['biar', 'fyp', 'jon', 'terkenal', 'endorse', 'ketawa']",1
"['poin', 'berkait', 'berbayar', 'tweet', 'tweet', 'pasal', 'mempromosikan', 'followers', 'pergi', 'website', 'daring', 'toko', 'poin', 'twitter', 'kumpul', 'geng', 'twitter', 'berbayar', 'akun', 'duduk', 'tweet', 'orang', 'tweet', 'femes', 'dpd', 'sepatutnya']",1
"['iya', 'kepintaran', 'sepatutnya', 'bijak', 'konten', 'gausah', 'tidak percaya', 'viral', 'kayak', 'gempa', 'jepang', 'kemarin', 'video', 'beriklan', 'terbaru', 'kejadian', 'kereta', 'harga', 'endorse', 'video', 'youtube', 'kesal', 'ling', 'ketawa']",1
"['makanan', 'endorse', 'makan', 'astagfirullah', 'maaf']",1
"['makan', 'gampang', 'heran', 'endorse', 'junjungannya']",1
"['endorse', 'laris', 'toko', 'ibunda', 'jalan', 'rezeki', 'orang']",1
"['endorse', 'udah', 'lapor', 'kpop', 'tertawa']",1
"['kayak', 'rumah', 'ulasan', 'dito', 'perkusi', 'ayu']",1
"['hahahahahaa', 'endorse', 'kakak']",1
"['buhari', 'kinsmen', 'daura', 'endorse', 'yahaya', 'beli', 'sayang', 'seburu', 'terbaik', 'choice', 'oleout', 'vice', 'presiden', 'osinbajo', 'xavi', 'baju', 'zidan', 'kayu', 'manusia', 'tenang', 'lindungi', 'inec', 'tinggal', 'rinu', 'wallahu', 'carrick', 'vampir', 'gaada', 'apga', 'femi', 'memutuskan']",1
"['ketawa', 'menghargai', 'endorse']",1
"['ketawa', 'endorsement', 'chepketemon']",1
"['trauma', 'endorse', 'tai', 'banget', 'berguna', 'mempromosikan', 'terlantarkan', 'basi', 'pakaian']",0
"['iya', 'minimal', 'endorse', 'jalan', 'bayar', 'jaket', 'berpakaian', 'duluan', 'endorse']",1
"['tambahkan', 'sih', 'lebihkami', 'menjual', 'produk', 'berniat', 'kerja sama', 'endorsement', 'akun', 'kakak', 'ketentuan', 'endorsement', 'kakak']",1
"['endorse', 'fadiljaidi']",1
"['coba', 'mempromosikan', 'biar', 'endorse']",1
"['kgf', 'arahan', 'hai', 'sabko', 'fadega', 'heran', 'berbayar', 'ulasan', 'lega', 'heran', 'berbayar', 'promosi', 'bollywood', 'celebrity', 'promosi', 'menyelesaikan', 'celebrity', 'mempromosikan', 'menyelesaikan', 'fir', 'sab', 'film', 'fadega', 'kgf']",1
"['menyukai', 'rts', 'huku', 'bongo', 'endorsement']",1
"['mohon', 'endorse', 'nih']",1
"['kakak', 'sok', 'mengaduh', 'renungkan', 'harga', 'endorse']",1
"['keren', 'banget', 'produk', 'skincare', 'menerima', 'endorse', 'produk', 'skincare', 'lihat', 'seni', 'selebgram', 'skincare', 'endorse', 'skincare', 'kadang', 'bingung']",1
"['kayaknya', 'respon', 'selebgram', 'hadeh', 'selebgram', 'bayar', 'berjuta', 'juta', 'pendapat', 'pas', 'endorse', 'gagal', 'tambahan', 'followers', 'kayaknya', 'endorse', 'almarhumah']",1
"['followers', 'juta', 'anggaran', 'endorse', 'segini', 'murah', 'banget', 'pelaku', 'umkm', 'dikasihkan', 'diskon']",1
"['merintis', 'pekerjaan', 'zaman', 'aneka', 'yess', 'film', 'endorse', 'harga', 'segini', 'dipuncak', 'pekerjaan', 'kagum', 'sih', 'menghargai', 'orang', 'bangkit', 'semoga', 'amal', 'kebaikan', 'suami', 'dunia', 'bekal', 'baiknya']",1
"['murah', 'banget', 'anjir', 'beda', 'sebelah', 'lihat', 'selebgram', 'bocor', 'harga', 'endorse', 'melongo', 'beli', 'mobile legend', 'anjir', 'menyalahkan', 'menggelikan']",1
"['gila', 'murah', 'banget', 'sekelas', 'artis', 'endorse', 'banget']",1
['endorse'],1
"['cantik', 'bener', 'modelnya', 'pondok', 'endorse', 'kopi', 'patah', 'hati', 'nun', 'ketawa']",1
